,date,location,location_name,value
10117,2021-10-09,GM02,Free State of Bavaria,745213
10118,2021-10-09,GM03,Free Hanseatic City of Bremen,33764
10119,2021-10-09,GM04,Free Hanseatic City of Hamburg,93052
10120,2021-10-09,GM05,Hesse State,338227
10121,2021-10-09,GM06,Lower Saxony State,304842
10122,2021-10-09,GM07,North Rhine-Westphalia State,971040
10123,2021-10-09,GM08,Rhineland-Palatinate State,183509
10124,2021-10-09,GM09,Saarland State,47957
10125,2021-10-09,GM10,Schleswig-Holstein State,77284
10126,2021-10-09,GM11,Brandenburg State,117781
10127,2021-10-09,GM12,Mecklenburg-Western Pomerania State,49868
10128,2021-10-09,GM13,Free State of Saxony,301852
10129,2021-10-09,GM14,Sachsen-Anhalt State,105498
10130,2021-10-09,GM15,Free State of Thuringia,137941
10131,2021-10-09,GM16,Berlin State,210105
10132,2021-10-10,GM,Germany,4310273
10133,2021-10-10,GM01,Baden-Württemberg State,586197
10134,2021-10-10,GM02,Free State of Bavaria,746937
10135,2021-10-10,GM03,Free Hanseatic City of Bremen,33857
10136,2021-10-10,GM04,Free Hanseatic City of Hamburg,93240
10137,2021-10-10,GM05,Hesse State,338787
10138,2021-10-10,GM06,Lower Saxony State,305218
10139,2021-10-10,GM07,North Rhine-Westphalia State,972495
10140,2021-10-10,GM08,Rhineland-Palatinate State,183722
10141,2021-10-10,GM09,Saarland State,48032
10142,2021-10-10,GM10,Schleswig-Holstein State,77345
10143,2021-10-10,GM11,Brandenburg State,117979
10144,2021-10-10,GM12,Mecklenburg-Western Pomerania State,49967
10145,2021-10-10,GM13,Free State of Saxony,302453
10146,2021-10-10,GM14,Sachsen-Anhalt State,105569
10147,2021-10-10,GM15,Free State of Thuringia,138230
10148,2021-10-10,GM16,Berlin State,210245
10149,2021-10-11,GM,Germany,4313384
10150,2021-10-11,GM01,Baden-Württemberg State,586643
10151,2021-10-11,GM02,Free State of Bavaria,748034
10152,2021-10-11,GM03,Free Hanseatic City of Bremen,33893
10153,2021-10-11,GM04,Free Hanseatic City of Hamburg,93308
10154,2021-10-11,GM05,Hesse State,338930
10155,2021-10-11,GM06,Lower Saxony State,305440
10156,2021-10-11,GM07,North Rhine-Westphalia State,972857
10157,2021-10-11,GM08,Rhineland-Palatinate State,183946
10158,2021-10-11,GM09,Saarland State,48060
10159,2021-10-11,GM10,Schleswig-Holstein State,77397
10160,2021-10-11,GM11,Brandenburg State,118038
10161,2021-10-11,GM12,Mecklenburg-Western Pomerania State,50034
10162,2021-10-11,GM13,Free State of Saxony,302675
10163,2021-10-11,GM14,Sachsen-Anhalt State,105583
10164,2021-10-11,GM15,Free State of Thuringia,138276
10165,2021-10-11,GM16,Berlin State,210270
10166,2021-10-12,GM,Germany,4318355
10167,2021-10-12,GM01,Baden-Württemberg State,587012
10168,2021-10-12,GM02,Free State of Bavaria,748981
10169,2021-10-12,GM03,Free Hanseatic City of Bremen,33923
10170,2021-10-12,GM04,Free Hanseatic City of Hamburg,93432
10171,2021-10-12,GM05,Hesse State,339298
10172,2021-10-12,GM06,Lower Saxony State,305790
10173,2021-10-12,GM07,North Rhine-Westphalia State,973775
10174,2021-10-12,GM08,Rhineland-Palatinate State,184257
10175,2021-10-12,GM09,Saarland State,48108
10176,2021-10-12,GM10,Schleswig-Holstein State,77511
10177,2021-10-12,GM11,Brandenburg State,118136
10178,2021-10-12,GM12,Mecklenburg-Western Pomerania State,50083
10179,2021-10-12,GM13,Free State of Saxony,302797
10180,2021-10-12,GM14,Sachsen-Anhalt State,105787
10181,2021-10-12,GM15,Free State of Thuringia,138528
10182,2021-10-12,GM16,Berlin State,210937
10183,2021-10-13,GM,Germany,4330258
10184,2021-10-13,GM01,Baden-Württemberg State,589513
10185,2021-10-13,GM02,Free State of Bavaria,751548
10186,2021-10-13,GM03,Free Hanseatic City of Bremen,34038
10187,2021-10-13,GM04,Free Hanseatic City of Hamburg,93613
10188,2021-10-13,GM05,Hesse State,339991
10189,2021-10-13,GM06,Lower Saxony State,306500
10190,2021-10-13,GM07,North Rhine-Westphalia State,975243
10191,2021-10-13,GM08,Rhineland-Palatinate State,184727
10192,2021-10-13,GM09,Saarland State,48250
10193,2021-10-13,GM10,Schleswig-Holstein State,77630
10194,2021-10-13,GM11,Brandenburg State,118412
10195,2021-10-13,GM12,Mecklenburg-Western Pomerania State,50308
10196,2021-10-13,GM13,Free State of Saxony,303789
10197,2021-10-13,GM14,Sachsen-Anhalt State,106011
10198,2021-10-13,GM15,Free State of Thuringia,139050
10199,2021-10-13,GM16,Berlin State,211635
10200,2021-10-14,GM,Germany,4342640
10201,2021-10-14,GM01,Baden-Württemberg State,591532
10202,2021-10-14,GM02,Free State of Bavaria,754577
10203,2021-10-14,GM03,Free Hanseatic City of Bremen,34127
10204,2021-10-14,GM04,Free Hanseatic City of Hamburg,93838
10205,2021-10-14,GM05,Hesse State,340592
10206,2021-10-14,GM06,Lower Saxony State,307375
10207,2021-10-14,GM07,North Rhine-Westphalia State,977115
10208,2021-10-14,GM08,Rhineland-Palatinate State,185075
10209,2021-10-14,GM09,Saarland State,48402
10210,2021-10-14,GM10,Schleswig-Holstein State,77810
10211,2021-10-14,GM11,Brandenburg State,118733
10212,2021-10-14,GM12,Mecklenburg-Western Pomerania State,50511
10213,2021-10-14,GM13,Free State of Saxony,304830
10214,2021-10-14,GM14,Sachsen-Anhalt State,106351
10215,2021-10-14,GM15,Free State of Thuringia,139587
10216,2021-10-14,GM16,Berlin State,212185
10217,2021-10-15,GM,Germany,4354158
10218,2021-10-15,GM01,Baden-Württemberg State,593546
10219,2021-10-15,GM02,Free State of Bavaria,757233
10220,2021-10-15,GM03,Free Hanseatic City of Bremen,34202
10221,2021-10-15,GM04,Free Hanseatic City of Hamburg,94000
10222,2021-10-15,GM05,Hesse State,341238
10223,2021-10-15,GM06,Lower Saxony State,308070
10224,2021-10-15,GM07,North Rhine-Westphalia State,978762
10225,2021-10-15,GM08,Rhineland-Palatinate State,185521
10226,2021-10-15,GM09,Saarland State,48491
10227,2021-10-15,GM10,Schleswig-Holstein State,77960
10228,2021-10-15,GM11,Brandenburg State,118983
10229,2021-10-15,GM12,Mecklenburg-Western Pomerania State,50669
10230,2021-10-15,GM13,Free State of Saxony,305704
10231,2021-10-15,GM14,Sachsen-Anhalt State,106650
10232,2021-10-15,GM15,Free State of Thuringia,140235
10233,2021-10-15,GM16,Berlin State,212894
10234,2021-10-16,GM,Germany,4365107
10235,2021-10-16,GM01,Baden-Württemberg State,595618
10236,2021-10-16,GM02,Free State of Bavaria,759801
10237,2021-10-16,GM03,Free Hanseatic City of Bremen,34289
10238,2021-10-16,GM04,Free Hanseatic City of Hamburg,94215
10239,2021-10-16,GM05,Hesse State,341852
10240,2021-10-16,GM06,Lower Saxony State,308828
10241,2021-10-16,GM07,North Rhine-Westphalia State,980223
10242,2021-10-16,GM08,Rhineland-Palatinate State,185957
10243,2021-10-16,GM09,Saarland State,48575
10244,2021-10-16,GM10,Schleswig-Holstein State,78087
10245,2021-10-16,GM11,Brandenburg State,119241
10246,2021-10-16,GM12,Mecklenburg-Western Pomerania State,50816
10247,2021-10-16,GM13,Free State of Saxony,306565
10248,2021-10-16,GM14,Sachsen-Anhalt State,106924
10249,2021-10-16,GM15,Free State of Thuringia,140779
10250,2021-10-16,GM16,Berlin State,213337
10251,2021-10-17,GM,Germany,4373789
10252,2021-10-17,GM01,Baden-Württemberg State,597281
10253,2021-10-17,GM02,Free State of Bavaria,762029
10254,2021-10-17,GM03,Free Hanseatic City of Bremen,34346
10255,2021-10-17,GM04,Free Hanseatic City of Hamburg,94392
10256,2021-10-17,GM05,Hesse State,342420
10257,2021-10-17,GM06,Lower Saxony State,309326
10258,2021-10-17,GM07,North Rhine-Westphalia State,981521
10259,2021-10-17,GM08,Rhineland-Palatinate State,186081
10260,2021-10-17,GM09,Saarland State,48665
10261,2021-10-17,GM10,Schleswig-Holstein State,78192
10262,2021-10-17,GM11,Brandenburg State,119437
10263,2021-10-17,GM12,Mecklenburg-Western Pomerania State,50906
10264,2021-10-17,GM13,Free State of Saxony,307372
10265,2021-10-17,GM14,Sachsen-Anhalt State,107049
10266,2021-10-17,GM15,Free State of Thuringia,141173
10267,2021-10-17,GM16,Berlin State,213599
10268,2021-10-18,GM,Germany,4377845
10269,2021-10-18,GM01,Baden-Württemberg State,597885
10270,2021-10-18,GM02,Free State of Bavaria,763487
10271,2021-10-18,GM03,Free Hanseatic City of Bremen,34399
10272,2021-10-18,GM04,Free Hanseatic City of Hamburg,94527
10273,2021-10-18,GM05,Hesse State,342583
10274,2021-10-18,GM06,Lower Saxony State,309482
10275,2021-10-18,GM07,North Rhine-Westphalia State,981982
10276,2021-10-18,GM08,Rhineland-Palatinate State,186247
10277,2021-10-18,GM09,Saarland State,48690
10278,2021-10-18,GM10,Schleswig-Holstein State,78239
10279,2021-10-18,GM11,Brandenburg State,119505
10280,2021-10-18,GM12,Mecklenburg-Western Pomerania State,50954
10281,2021-10-18,GM13,Free State of Saxony,307845
10282,2021-10-18,GM14,Sachsen-Anhalt State,107072
10283,2021-10-18,GM15,Free State of Thuringia,141306
10284,2021-10-18,GM16,Berlin State,213642
10285,2021-10-19,GM,Germany,4384616
10286,2021-10-19,GM01,Baden-Württemberg State,598609
10287,2021-10-19,GM02,Free State of Bavaria,764982
10288,2021-10-19,GM03,Free Hanseatic City of Bremen,34406
10289,2021-10-19,GM04,Free Hanseatic City of Hamburg,94702
10290,2021-10-19,GM05,Hesse State,342896
10291,2021-10-19,GM06,Lower Saxony State,309876
10292,2021-10-19,GM07,North Rhine-Westphalia State,983014
10293,2021-10-19,GM08,Rhineland-Palatinate State,186624
10294,2021-10-19,GM09,Saarland State,48720
10295,2021-10-19,GM10,Schleswig-Holstein State,78467
10296,2021-10-19,GM11,Brandenburg State,119648
10297,2021-10-19,GM12,Mecklenburg-Western Pomerania State,50998
10298,2021-10-19,GM13,Free State of Saxony,308049
10299,2021-10-19,GM14,Sachsen-Anhalt State,107364
10300,2021-10-19,GM15,Free State of Thuringia,141725
10301,2021-10-19,GM16,Berlin State,214536
10302,2021-10-20,GM,Germany,4401631
10303,2021-10-20,GM01,Baden-Württemberg State,601635
10304,2021-10-20,GM02,Free State of Bavaria,769487
10305,2021-10-20,GM03,Free Hanseatic City of Bremen,34502
10306,2021-10-20,GM04,Free Hanseatic City of Hamburg,94942
10307,2021-10-20,GM05,Hesse State,343954
10308,2021-10-20,GM06,Lower Saxony State,310817
10309,2021-10-20,GM07,North Rhine-Westphalia State,985200
10310,2021-10-20,GM08,Rhineland-Palatinate State,187112
10311,2021-10-20,GM09,Saarland State,48840
10312,2021-10-20,GM10,Schleswig-Holstein State,78793
10313,2021-10-20,GM11,Brandenburg State,120092
10314,2021-10-20,GM12,Mecklenburg-Western Pomerania State,51215
10315,2021-10-20,GM13,Free State of Saxony,309321
10316,2021-10-20,GM14,Sachsen-Anhalt State,107736
10317,2021-10-20,GM15,Free State of Thuringia,142625
10318,2021-10-20,GM16,Berlin State,215360
10319,2021-10-21,GM,Germany,4417708
10320,2021-10-21,GM01,Baden-Württemberg State,602872
10321,2021-10-21,GM02,Free State of Bavaria,774023
10322,2021-10-21,GM03,Free Hanseatic City of Bremen,34609
10323,2021-10-21,GM04,Free Hanseatic City of Hamburg,95306
10324,2021-10-21,GM05,Hesse State,344921
10325,2021-10-21,GM06,Lower Saxony State,311930
10326,2021-10-21,GM07,North Rhine-Westphalia State,987767
10327,2021-10-21,GM08,Rhineland-Palatinate State,187676
10328,2021-10-21,GM09,Saarland State,48929
10329,2021-10-21,GM10,Schleswig-Holstein State,79129
10330,2021-10-21,GM11,Brandenburg State,120328
10331,2021-10-21,GM12,Mecklenburg-Western Pomerania State,51417
10332,2021-10-21,GM13,Free State of Saxony,310781
10333,2021-10-21,GM14,Sachsen-Anhalt State,108175
10334,2021-10-21,GM15,Free State of Thuringia,143395
10335,2021-10-21,GM16,Berlin State,216450
10336,2021-10-22,GM,Germany,4437280
10337,2021-10-22,GM01,Baden-Württemberg State,607974
10338,2021-10-22,GM02,Free State of Bavaria,778484
10339,2021-10-22,GM03,Free Hanseatic City of Bremen,34703
10340,2021-10-22,GM04,Free Hanseatic City of Hamburg,95672
10341,2021-10-22,GM05,Hesse State,345805
10342,2021-10-22,GM06,Lower Saxony State,312840
10343,2021-10-22,GM07,North Rhine-Westphalia State,990051
10344,2021-10-22,GM08,Rhineland-Palatinate State,188335
10345,2021-10-22,GM09,Saarland State,49026
10346,2021-10-22,GM10,Schleswig-Holstein State,79374
10347,2021-10-22,GM11,Brandenburg State,121013
10348,2021-10-22,GM12,Mecklenburg-Western Pomerania State,51631
10349,2021-10-22,GM13,Free State of Saxony,312212
10350,2021-10-22,GM14,Sachsen-Anhalt State,108563
10351,2021-10-22,GM15,Free State of Thuringia,144434
10352,2021-10-22,GM16,Berlin State,217163
10353,2021-10-23,GM,Germany,4452425
10354,2021-10-23,GM01,Baden-Württemberg State,610383
10355,2021-10-23,GM02,Free State of Bavaria,782554
10356,2021-10-23,GM03,Free Hanseatic City of Bremen,34770
10357,2021-10-23,GM04,Free Hanseatic City of Hamburg,96010
10358,2021-10-23,GM05,Hesse State,346680
10359,2021-10-23,GM06,Lower Saxony State,313248
10360,2021-10-23,GM07,North Rhine-Westphalia State,992098
10361,2021-10-23,GM08,Rhineland-Palatinate State,188868
10362,2021-10-23,GM09,Saarland State,49113
10363,2021-10-23,GM10,Schleswig-Holstein State,79626
10364,2021-10-23,GM11,Brandenburg State,121333
10365,2021-10-23,GM12,Mecklenburg-Western Pomerania State,51799
10366,2021-10-23,GM13,Free State of Saxony,313784
10367,2021-10-23,GM14,Sachsen-Anhalt State,109051
10368,2021-10-23,GM15,Free State of Thuringia,145238
10369,2021-10-23,GM16,Berlin State,217870
10370,2021-10-24,GM,Germany,4466157
10371,2021-10-24,GM01,Baden-Württemberg State,612865
10372,2021-10-24,GM02,Free State of Bavaria,786004
10373,2021-10-24,GM03,Free Hanseatic City of Bremen,34829
10374,2021-10-24,GM04,Free Hanseatic City of Hamburg,96276
10375,2021-10-24,GM05,Hesse State,347573
10376,2021-10-24,GM06,Lower Saxony State,314290
10377,2021-10-24,GM07,North Rhine-Westphalia State,994244
10378,2021-10-24,GM08,Rhineland-Palatinate State,189086
10379,2021-10-24,GM09,Saarland State,49205
10380,2021-10-24,GM10,Schleswig-Holstein State,79867
10381,2021-10-24,GM11,Brandenburg State,121614
10382,2021-10-24,GM12,Mecklenburg-Western Pomerania State,51900
10383,2021-10-24,GM13,Free State of Saxony,315212
10384,2021-10-24,GM14,Sachsen-Anhalt State,109234
10385,2021-10-24,GM15,Free State of Thuringia,145904
10386,2021-10-24,GM16,Berlin State,218054
10387,2021-10-25,GM,Germany,4472730
10388,2021-10-25,GM01,Baden-Württemberg State,614089
10389,2021-10-25,GM02,Free State of Bavaria,788104
10390,2021-10-25,GM03,Free Hanseatic City of Bremen,34859
10391,2021-10-25,GM04,Free Hanseatic City of Hamburg,96556
10392,2021-10-25,GM05,Hesse State,347779
10393,2021-10-25,GM06,Lower Saxony State,314447
10394,2021-10-25,GM07,North Rhine-Westphalia State,995013
10395,2021-10-25,GM08,Rhineland-Palatinate State,189303
10396,2021-10-25,GM09,Saarland State,49226
10397,2021-10-25,GM10,Schleswig-Holstein State,79941
10398,2021-10-25,GM11,Brandenburg State,121716
10399,2021-10-25,GM12,Mecklenburg-Western Pomerania State,51976
10400,2021-10-25,GM13,Free State of Saxony,316139
10401,2021-10-25,GM14,Sachsen-Anhalt State,109305
10402,2021-10-25,GM15,Free State of Thuringia,146156
10403,2021-10-25,GM16,Berlin State,218121
10404,2021-10-27,GM,Germany,4506415
10405,2021-10-27,GM01,Baden-Württemberg State,619212
10406,2021-10-27,GM02,Free State of Bavaria,796336
10407,2021-10-27,GM03,Free Hanseatic City of Bremen,35012
10408,2021-10-27,GM04,Free Hanseatic City of Hamburg,96955
10409,2021-10-27,GM05,Hesse State,350041
10410,2021-10-27,GM06,Lower Saxony State,316333
10411,2021-10-27,GM07,North Rhine-Westphalia State,1000033
10412,2021-10-27,GM08,Rhineland-Palatinate State,190503
10413,2021-10-27,GM09,Saarland State,49365
10414,2021-10-27,GM10,Schleswig-Holstein State,80656
10415,2021-10-27,GM11,Brandenburg State,122683
10416,2021-10-27,GM12,Mecklenburg-Western Pomerania State,52367
10417,2021-10-27,GM13,Free State of Saxony,318661
10418,2021-10-27,GM14,Sachsen-Anhalt State,110168
10419,2021-10-27,GM15,Free State of Thuringia,147891
10420,2021-10-27,GM16,Berlin State,220199
10421,2021-10-28,GM,Germany,4534452
10422,2021-10-28,GM01,Baden-Württemberg State,623792
10423,2021-10-28,GM02,Free State of Bavaria,803317
10424,2021-10-28,GM03,Free Hanseatic City of Bremen,35126
10425,2021-10-28,GM04,Free Hanseatic City of Hamburg,97343
10426,2021-10-28,GM05,Hesse State,351642
10427,2021-10-28,GM06,Lower Saxony State,317816
10428,2021-10-28,GM07,North Rhine-Westphalia State,1004653
10429,2021-10-28,GM08,Rhineland-Palatinate State,191400
10430,2021-10-28,GM09,Saarland State,49526
10431,2021-10-28,GM10,Schleswig-Holstein State,81007
10432,2021-10-28,GM11,Brandenburg State,123303
10433,2021-10-28,GM12,Mecklenburg-Western Pomerania State,52640
10434,2021-10-28,GM13,Free State of Saxony,321668
10435,2021-10-28,GM14,Sachsen-Anhalt State,110742
10436,2021-10-28,GM15,Free State of Thuringia,149130
10437,2021-10-28,GM16,Berlin State,221347
10438,2021-10-29,GM,Germany,4559120
10439,2021-10-29,GM01,Baden-Württemberg State,627721
10440,2021-10-29,GM02,Free State of Bavaria,809688
10441,2021-10-29,GM03,Free Hanseatic City of Bremen,35228
10442,2021-10-29,GM04,Free Hanseatic City of Hamburg,97755
10443,2021-10-29,GM05,Hesse State,353057
10444,2021-10-29,GM06,Lower Saxony State,318945
10445,2021-10-29,GM07,North Rhine-Westphalia State,1008481
10446,2021-10-29,GM08,Rhineland-Palatinate State,192235
10447,2021-10-29,GM09,Saarland State,49671
10448,2021-10-29,GM10,Schleswig-Holstein State,81366
10449,2021-10-29,GM11,Brandenburg State,123928
10450,2021-10-29,GM12,Mecklenburg-Western Pomerania State,52889
10451,2021-10-29,GM13,Free State of Saxony,323751
10452,2021-10-29,GM14,Sachsen-Anhalt State,111294
10453,2021-10-29,GM15,Free State of Thuringia,150693
10454,2021-10-29,GM16,Berlin State,222418
10455,2021-10-30,GM,Germany,4580663
10456,2021-10-30,GM01,Baden-Württemberg State,631501
10457,2021-10-30,GM02,Free State of Bavaria,815185
10458,2021-10-30,GM03,Free Hanseatic City of Bremen,35309
10459,2021-10-30,GM04,Free Hanseatic City of Hamburg,98138
10460,2021-10-30,GM05,Hesse State,354166
10461,2021-10-30,GM06,Lower Saxony State,319944
10462,2021-10-30,GM07,North Rhine-Westphalia State,1011606
10463,2021-10-30,GM08,Rhineland-Palatinate State,192995
10464,2021-10-30,GM09,Saarland State,49801
10465,2021-10-30,GM10,Schleswig-Holstein State,81717
10466,2021-10-30,GM11,Brandenburg State,124412
10467,2021-10-30,GM12,Mecklenburg-Western Pomerania State,53158
10468,2021-10-30,GM13,Free State of Saxony,325936
10469,2021-10-30,GM14,Sachsen-Anhalt State,111788
10470,2021-10-30,GM15,Free State of Thuringia,151720
10471,2021-10-30,GM16,Berlin State,223287
10472,2021-10-31,GM,Germany,4597550
10473,2021-10-31,GM01,Baden-Württemberg State,634615
10474,2021-10-31,GM02,Free State of Bavaria,819682
10475,2021-10-31,GM03,Free Hanseatic City of Bremen,35403
10476,2021-10-31,GM04,Free Hanseatic City of Hamburg,98427
10477,2021-10-31,GM05,Hesse State,355193
10478,2021-10-31,GM06,Lower Saxony State,320764
10479,2021-10-31,GM07,North Rhine-Westphalia State,1014528
10480,2021-10-31,GM08,Rhineland-Palatinate State,193247
10481,2021-10-31,GM09,Saarland State,49910
10482,2021-10-31,GM10,Schleswig-Holstein State,81935
10483,2021-10-31,GM11,Brandenburg State,124826
10484,2021-10-31,GM12,Mecklenburg-Western Pomerania State,53373
10485,2021-10-31,GM13,Free State of Saxony,327541
10486,2021-10-31,GM14,Sachsen-Anhalt State,112163
10487,2021-10-31,GM15,Free State of Thuringia,152478
10488,2021-10-31,GM16,Berlin State,223465
10489,2021-11-01,GM,Germany,4607208
10490,2021-11-01,GM01,Baden-Württemberg State,636225
10491,2021-11-01,GM02,Free State of Bavaria,823244
10492,2021-11-01,GM03,Free Hanseatic City of Bremen,35437
10493,2021-11-01,GM04,Free Hanseatic City of Hamburg,98750
10494,2021-11-01,GM05,Hesse State,355753
10495,2021-11-01,GM06,Lower Saxony State,321029
10496,2021-11-01,GM07,North Rhine-Westphalia State,1015511
10497,2021-11-01,GM08,Rhineland-Palatinate State,193539
10498,2021-11-01,GM09,Saarland State,49939
10499,2021-11-01,GM10,Schleswig-Holstein State,82053
10500,2021-11-01,GM11,Brandenburg State,125080
10501,2021-11-01,GM12,Mecklenburg-Western Pomerania State,53502
